state_fips_code,county_fips_code,state_name,county_entity_name,msa_non_msa_code,msa_non_msa_name
17,069,Illinois,Hardin County,1700004,South Illinois nonmetropolitan area
17,071,Illinois,Henderson County,1700002,West Central Illinois nonmetropolitan area
17,073,Illinois,Henry County,19340,"Davenport-Moline-Rock Island, IA-IL"
17,075,Illinois,Iroquois County,1700003,"East Central Illinois nonmetropolitan
area"
17,077,Illinois,Jackson County,16060,"Carbondale-Marion, IL"
17,079,Illinois,Jasper County,1700003,"East Central Illinois nonmetropolitan
area"
17,081,Illinois,Jefferson County,1700004,South Illinois nonmetropolitan area
17,083,Illinois,Jersey County,41180,"St. Louis, MO-IL"
17,085,Illinois,Jo Daviess County,1700001,Northwest Illinois nonmetropolitan area
17,087,Illinois,Johnson County,1700004,South Illinois nonmetropolitan area
17,089,Illinois,Kane County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17,091,Illinois,"Kankakee
County",28100,"Kankakee, IL"
17,093,Illinois,Kendall County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17,095,Illinois,Knox County,1700002,West Central Illinois nonmetropolitan area
17,097,Illinois,Lake County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17,099,Illinois,LaSalle County,1700001,Northwest Illinois nonmetropolitan area
17,101,Illinois,Lawrence County,1700003,East Central Illinois nonmetropolitan area
17,103,Illinois,Lee County,1700001,Northwest Illinois nonmetropolitan area
17,105,Illinois,Livingston County,1700002,West Central Illinois nonmetropolitan area
17,107,Illinois,Logan County,1700002,"West Central Illinois nonmetropolitan
area"
17,109,Illinois,McDonough County,1700002,West Central Illinois nonmetropolitan area
17,111,Illinois,McHenry County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17,113,Illinois,McLean County,14010,"Bloomington, IL"
17,115,Illinois,Macon County,19500,"Decatur, IL"
17,117,Illinois,"Macoupin
County",41180,"St. Louis, MO-IL"
17,119,Illinois,Madison County,41180,"St. Louis, MO-IL"
17,121,Illinois,Marion County,1700003,"East Central Illinois nonmetropolitan
area"
17,123,Illinois,Marshall County,37900,"Peoria, IL"
17,125,Illinois,Mason County,1700002,West Central Illinois nonmetropolitan area
17,127,Illinois,Massac County,1700004,South Illinois nonmetropolitan area
17,129,Illinois,Menard County,44100,"Springfield, IL"
17,131,Illinois,Mercer County,19340,"Davenport-Moline-Rock Island, IA-IL"
17,133,Illinois,Monroe County,41180,"St. Louis, MO-IL"
17,135,Illinois,"Montgomery
County",1700002,"West Central Illinois nonmetropolitan
area"
17,137,Illinois,Morgan County,1700002,"West Central Illinois nonmetropolitan
area"
17,139,Illinois,Moultrie County,1700002,West Central Illinois nonmetropolitan area
17,141,Illinois,Ogle County,1700001,Northwest Illinois nonmetropolitan area
17,143,Illinois,Peoria County,37900,"Peoria, IL"
17,145,Illinois,Perry County,1700004,South Illinois nonmetropolitan area
17,147,Illinois,Piatt County,16580,"Champaign-Urbana, IL"
17,149,Illinois,Pike County,1700002,"West Central Illinois nonmetropolitan
area"
17,151,Illinois,Pope County,1700004,South Illinois nonmetropolitan area
17,153,Illinois,Pulaski County,1700004,South Illinois nonmetropolitan area
17,155,Illinois,Putnam County,1700001,Northwest Illinois nonmetropolitan area
17,157,Illinois,Randolph County,1700004,South Illinois nonmetropolitan area
17,159,Illinois,Richland County,1700003,East Central Illinois nonmetropolitan area
17,161,Illinois,Rock Island County,19340,"Davenport-Moline-Rock Island, IA-IL"
17,163,Illinois,St. Clair County,41180,"St. Louis, MO-IL"
17,165,Illinois,Saline County,1700004,South Illinois nonmetropolitan area
17,167,Illinois,"Sangamon
County",44100,"Springfield, IL"
17,169,Illinois,Schuyler County,1700002,West Central Illinois nonmetropolitan area
17,171,Illinois,Scott County,1700002,"West Central Illinois nonmetropolitan
area"
17,173,Illinois,Shelby County,1700002,"West Central Illinois nonmetropolitan
area"
17,175,Illinois,Stark County,37900,"Peoria, IL"
17,177,Illinois,Stephenson County,1700001,Northwest Illinois nonmetropolitan area
17,179,Illinois,Tazewell County,37900,"Peoria, IL"
17,181,Illinois,Union County,1700004,South Illinois nonmetropolitan area
17,183,Illinois,"Vermilion
County",19180,"Danville, IL"
17,185,Illinois,Wabash County,1700004,South Illinois nonmetropolitan area
17,187,Illinois,Warren County,1700002,"West Central Illinois nonmetropolitan
area"
17,189,Illinois,Washington County,1700004,South Illinois nonmetropolitan area
17,191,Illinois,Wayne County,1700004,South Illinois nonmetropolitan area
17,193,Illinois,White County,1700004,South Illinois nonmetropolitan area
17,195,Illinois,"Whiteside
County",1700001,Northwest Illinois nonmetropolitan area
17,197,Illinois,Will County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
17,199,Illinois,"Williamson
County",16060,"Carbondale-Marion, IL"
17,201,Illinois,Winnebago County,40420,"Rockford, IL"
17,203,Illinois,"Woodford
County",37900,"Peoria, IL"
18,001,Indiana,Adams County,1800001,Northern Indiana nonmetropolitan area
18,003,Indiana,Allen County,23060,"Fort Wayne, IN"
18,005,Indiana,Bartholomew County,18020,"Columbus, IN"
18,007,Indiana,Benton County,29200,"Lafayette-West Lafayette, IN"
18,009,Indiana,Blackford County,1800002,Central Indiana nonmetropolitan area
18,011,Indiana,Boone County,26900,"Indianapolis-Carmel-Anderson, IN"
18,013,Indiana,Brown County,26900,"Indianapolis-Carmel-Anderson, IN"
18,015,Indiana,Carroll County,29200,"Lafayette-West Lafayette, IN"
18,017,Indiana,Cass County,1800001,Northern Indiana nonmetropolitan area
18,019,Indiana,Clark County,31140,"Louisville/Jefferson County, KY-IN"
18,021,Indiana,Clay County,45460,"Terre Haute, IN"
18,023,Indiana,Clinton County,1800002,Central Indiana nonmetropolitan area
18,025,Indiana,Crawford County,1800003,Southern Indiana nonmetropolitan area
18,027,Indiana,Daviess County,1800003,Southern Indiana nonmetropolitan area
18,029,Indiana,"Dearborn
County",17140,"Cincinnati, OH-KY-IN"
18,031,Indiana,Decatur County,1800002,Central Indiana nonmetropolitan area
18,033,Indiana,DeKalb County,1800001,Northern Indiana nonmetropolitan area
18,035,Indiana,"Delaware
County",34620,"Muncie, IN"
18,037,Indiana,Dubois County,1800003,Southern Indiana nonmetropolitan area
18,039,Indiana,Elkhart County,21140,"Elkhart-Goshen, IN"
18,041,Indiana,Fayette County,1800002,Central Indiana nonmetropolitan area
18,043,Indiana,Floyd County,31140,"Louisville/Jefferson County, KY-IN"
18,045,Indiana,Fountain County,1800002,Central Indiana nonmetropolitan area
18,047,Indiana,Franklin County,1800002,Central Indiana nonmetropolitan area
18,049,Indiana,Fulton County,1800001,Northern Indiana nonmetropolitan area
18,051,Indiana,Gibson County,1800003,Southern Indiana nonmetropolitan area
18,053,Indiana,Grant County,1800002,Central Indiana nonmetropolitan area
18,055,Indiana,Greene County,1800003,Southern Indiana nonmetropolitan area
18,057,Indiana,Hamilton County,26900,"Indianapolis-Carmel-Anderson, IN"
18,059,Indiana,Hancock County,26900,"Indianapolis-Carmel-Anderson, IN"
18,061,Indiana,Harrison County,31140,"Louisville/Jefferson County, KY-IN"
18,063,Indiana,Hendricks County,26900,"Indianapolis-Carmel-Anderson, IN"
18,065,Indiana,Henry County,1800002,Central Indiana nonmetropolitan area
18,067,Indiana,Howard County,29020,"Kokomo, IN"
18,069,Indiana,"Huntington
County",1800001,Northern Indiana nonmetropolitan area
18,071,Indiana,Jackson County,1800003,Southern Indiana nonmetropolitan area
18,073,Indiana,Jasper County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
18,075,Indiana,Jay County,1800002,Central Indiana nonmetropolitan area
18,077,Indiana,Jefferson County,1800003,Southern Indiana nonmetropolitan area
18,079,Indiana,Jennings County,1800003,Southern Indiana nonmetropolitan area
18,081,Indiana,Johnson County,26900,"Indianapolis-Carmel-Anderson, IN"
18,083,Indiana,Knox County,1800003,Southern Indiana nonmetropolitan area
18,085,Indiana,Kosciusko County,1800001,Northern Indiana nonmetropolitan area
18,087,Indiana,"LaGrange
County",1800001,Northern Indiana nonmetropolitan area
18,089,Indiana,Lake County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
18,091,Indiana,LaPorte County,33140,"Michigan City-La Porte, IN"
18,093,Indiana,Lawrence County,1800003,Southern Indiana nonmetropolitan area
18,095,Indiana,Madison County,26900,"Indianapolis-Carmel-Anderson, IN"
18,097,Indiana,Marion County,26900,"Indianapolis-Carmel-Anderson, IN"
18,099,Indiana,Marshall County,1800001,Northern Indiana nonmetropolitan area
18,101,Indiana,Martin County,1800003,Southern Indiana nonmetropolitan area
18,103,Indiana,Miami County,1800001,Northern Indiana nonmetropolitan area
18,105,Indiana,Monroe County,14020,"Bloomington, IN"
18,107,Indiana,"Montgomery
County",1800002,Central Indiana nonmetropolitan area
18,109,Indiana,Morgan County,26900,"Indianapolis-Carmel-Anderson, IN"
18,111,Indiana,Newton County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
18,113,Indiana,Noble County,1800001,Northern Indiana nonmetropolitan area
18,115,Indiana,Ohio County,17140,"Cincinnati, OH-KY-IN"
18,117,Indiana,Orange County,1800003,Southern Indiana nonmetropolitan area
18,119,Indiana,Owen County,14020,"Bloomington, IN"
18,121,Indiana,Parke County,1800002,Central Indiana nonmetropolitan area
18,123,Indiana,Perry County,1800003,Southern Indiana nonmetropolitan area
18,125,Indiana,Pike County,1800003,Southern Indiana nonmetropolitan area
18,127,Indiana,Porter County,16980,"Chicago-Naperville-Elgin, IL-IN-WI"
18,129,Indiana,Posey County,21780,"Evansville, IN-KY"
18,131,Indiana,Pulaski County,1800001,Northern Indiana nonmetropolitan area
18,133,Indiana,Putnam County,26900,"Indianapolis-Carmel-Anderson, IN"
18,135,Indiana,"Randolph
County",1800002,Central Indiana nonmetropolitan area
18,137,Indiana,Ripley County,1800003,Southern Indiana nonmetropolitan area
18,139,Indiana,Rush County,1800002,Central Indiana nonmetropolitan area
18,141,Indiana,St. Joseph County,43780,"South Bend-Mishawaka, IN-MI"
18,143,Indiana,Scott County,31140,"Louisville/Jefferson County, KY-IN"
18,145,Indiana,Shelby County,26900,"Indianapolis-Carmel-Anderson, IN"
18,147,Indiana,Spencer County,1800003,Southern Indiana nonmetropolitan area
18,149,Indiana,Starke County,1800001,Northern Indiana nonmetropolitan area
18,151,Indiana,Steuben County,1800001,Northern Indiana nonmetropolitan area
18,153,Indiana,Sullivan County,45460,"Terre Haute, IN"
18,155,Indiana,Switzerland County,1800003,Southern Indiana nonmetropolitan area
18,157,Indiana,"Tippecanoe
County",29200,"Lafayette-West Lafayette, IN"
18,159,Indiana,Tipton County,1800002,Central Indiana nonmetropolitan area
18,161,Indiana,Union County,17140,"Cincinnati, OH-KY-IN"
18,163,Indiana,Vanderburgh County,21780,"Evansville, IN-KY"
18,165,Indiana,"Vermillion
County",45460,"Terre Haute, IN"
18,167,Indiana,Vigo County,45460,"Terre Haute, IN"
18,169,Indiana,Wabash County,1800001,Northern Indiana nonmetropolitan area
18,171,Indiana,Warren County,1800002,Central Indiana nonmetropolitan area
18,173,Indiana,Warrick County,21780,"Evansville, IN-KY"
18,175,Indiana,"Washington
County",31140,"Louisville/Jefferson County, KY-IN"
18,177,Indiana,Wayne County,1800002,Central Indiana nonmetropolitan area
18,179,Indiana,Wells County,23060,"Fort Wayne, IN"
18,181,Indiana,White County,1800001,Northern Indiana nonmetropolitan area
18,183,Indiana,Whitley County,23060,"Fort Wayne, IN"
19,001,Iowa,Adair County,1900003,Southwest Iowa nonmetropolitan area
19,003,Iowa,Adams County,1900003,Southwest Iowa nonmetropolitan area
19,005,Iowa,Allamakee County,1900001,Northeast Iowa nonmetropolitan area
19,007,Iowa,"Appanoose
County",1900004,Southeast Iowa nonmetropolitan area
19,009,Iowa,Audubon County,1900003,Southwest Iowa nonmetropolitan area
19,011,Iowa,Benton County,16300,"Cedar Rapids, IA"
19,013,Iowa,"Black Hawk
County",47940,"Waterloo-Cedar Falls, IA"
19,015,Iowa,Boone County,1900003,Southwest Iowa nonmetropolitan area
19,017,Iowa,Bremer County,47940,"Waterloo-Cedar Falls, IA"
19,019,Iowa,Buchanan County,1900001,Northeast Iowa nonmetropolitan area
19,021,Iowa,"Buena Vista
County",1900002,Northwest Iowa nonmetropolitan area
19,023,Iowa,Butler County,1900001,Northeast Iowa nonmetropolitan area
19,025,Iowa,Calhoun County,1900002,Northwest Iowa nonmetropolitan area
19,027,Iowa,Carroll County,1900003,Southwest Iowa nonmetropolitan area
19,029,Iowa,Cass County,1900003,Southwest Iowa nonmetropolitan area
19,031,Iowa,Cedar County,1900004,Southeast Iowa nonmetropolitan area
19,033,Iowa,Cerro Gordo County,1900001,Northeast Iowa nonmetropolitan area
19,035,Iowa,"Cherokee
County",1900002,Northwest Iowa nonmetropolitan area
19,037,Iowa,Chickasaw County,1900001,Northeast Iowa nonmetropolitan area
19,039,Iowa,Clarke County,1900003,Southwest Iowa nonmetropolitan area
19,041,Iowa,Clay County,1900002,Northwest Iowa nonmetropolitan area
19,043,Iowa,Clayton County,1900001,Northeast Iowa nonmetropolitan area
19,045,Iowa,Clinton County,1900004,Southeast Iowa nonmetropolitan area
19,047,Iowa,Crawford County,1900003,Southwest Iowa nonmetropolitan area
19,049,Iowa,Dallas County,19780,"Des Moines-West Des Moines, IA"
19,051,Iowa,Davis County,1900004,Southeast Iowa nonmetropolitan area
19,053,Iowa,Decatur County,1900003,Southwest Iowa nonmetropolitan area
19,055,Iowa,"Delaware
County",1900001,Northeast Iowa nonmetropolitan area
19,057,Iowa,"Des Moines
County",1900004,Southeast Iowa nonmetropolitan area
19,059,Iowa,Dickinson County,1900002,Northwest Iowa nonmetropolitan area
19,061,Iowa,Dubuque County,20220,"Dubuque, IA"
19,063,Iowa,Emmet County,1900002,Northwest Iowa nonmetropolitan area
19,065,Iowa,Fayette County,1900001,Northeast Iowa nonmetropolitan area
19,067,Iowa,Floyd County,1900001,Northeast Iowa nonmetropolitan area
19,069,Iowa,Franklin County,1900001,Northeast Iowa nonmetropolitan area
19,071,Iowa,Fremont County,1900003,Southwest Iowa nonmetropolitan area
19,073,Iowa,Greene County,1900003,Southwest Iowa nonmetropolitan area
19,075,Iowa,Grundy County,47940,"Waterloo-Cedar Falls, IA"
19,077,Iowa,Guthrie County,19780,"Des Moines-West Des Moines, IA"
19,079,Iowa,Hamilton County,1900002,Northwest Iowa nonmetropolitan area
19,081,Iowa,Hancock County,1900002,Northwest Iowa nonmetropolitan area
19,083,Iowa,Hardin County,1900001,Northeast Iowa nonmetropolitan area
19,085,Iowa,Harrison County,36540,"Omaha-Council Bluffs, NE-IA"
19,087,Iowa,Henry County,1900004,Southeast Iowa nonmetropolitan area
19,089,Iowa,Howard County,1900001,Northeast Iowa nonmetropolitan area
19,091,Iowa,"Humboldt
County",1900002,Northwest Iowa nonmetropolitan area
19,093,Iowa,Ida County,1900002,Northwest Iowa nonmetropolitan area
19,095,Iowa,Iowa County,1900004,Southeast Iowa nonmetropolitan area
19,097,Iowa,Jackson County,1900004,Southeast Iowa nonmetropolitan area
19,099,Iowa,Jasper County,1900004,Southeast Iowa nonmetropolitan area
19,101,Iowa,Jefferson County,1900004,Southeast Iowa nonmetropolitan area
19,103,Iowa,Johnson County,26980,"Iowa City, IA"
19,105,Iowa,Jones County,16300,"Cedar Rapids, IA"
19,107,Iowa,Keokuk County,1900004,Southeast Iowa nonmetropolitan area
19,109,Iowa,Kossuth County,1900002,Northwest Iowa nonmetropolitan area
19,111,Iowa,Lee County,1900004,Southeast Iowa nonmetropolitan area
19,113,Iowa,Linn County,16300,"Cedar Rapids, IA"
19,115,Iowa,Louisa County,1900004,Southeast Iowa nonmetropolitan area
19,117,Iowa,Lucas County,1900003,Southwest Iowa nonmetropolitan area
19,119,Iowa,Lyon County,1900002,Northwest Iowa nonmetropolitan area
19,121,Iowa,Madison County,19780,"Des Moines-West Des Moines, IA"
19,123,Iowa,Mahaska County,1900004,Southeast Iowa nonmetropolitan area
19,125,Iowa,Marion County,1900004,Southeast Iowa nonmetropolitan area
19,127,Iowa,Marshall County,1900004,Southeast Iowa nonmetropolitan area
19,129,Iowa,Mills County,36540,"Omaha-Council Bluffs, NE-IA"
19,131,Iowa,Mitchell County,1900001,Northeast Iowa nonmetropolitan area
19,133,Iowa,Monona County,1900003,Southwest Iowa nonmetropolitan area
19,135,Iowa,Monroe County,1900004,Southeast Iowa nonmetropolitan area
19,137,Iowa,"Montgomery
County",1900003,Southwest Iowa nonmetropolitan area
19,139,Iowa,"Muscatine
County",1900004,Southeast Iowa nonmetropolitan area
19,141,Iowa,O'Brien County,1900002,Northwest Iowa nonmetropolitan area
19,143,Iowa,Osceola County,1900002,Northwest Iowa nonmetropolitan area
19,145,Iowa,Page County,1900003,Southwest Iowa nonmetropolitan area
19,147,Iowa,Palo Alto County,1900002,Northwest Iowa nonmetropolitan area
19,149,Iowa,Plymouth County,43580,"Sioux City, IA-NE-SD"
19,151,Iowa,"Pocahontas
County",1900002,Northwest Iowa nonmetropolitan area
19,153,Iowa,Polk County,19780,"Des Moines-West Des Moines, IA"
19,155,Iowa,"Pottawattamie
County",36540,"Omaha-Council Bluffs, NE-IA"
19,157,Iowa,Poweshiek County,1900004,Southeast Iowa nonmetropolitan area
19,159,Iowa,Ringgold County,1900003,Southwest Iowa nonmetropolitan area
19,161,Iowa,Sac County,1900002,Northwest Iowa nonmetropolitan area
19,163,Iowa,Scott County,19340,"Davenport-Moline-Rock Island, IA-IL"
19,165,Iowa,Shelby County,1900003,Southwest Iowa nonmetropolitan area
19,167,Iowa,Sioux County,1900002,Northwest Iowa nonmetropolitan area
19,169,Iowa,Story County,11180,"Ames, IA"
19,171,Iowa,Tama County,1900004,Southeast Iowa nonmetropolitan area
19,173,Iowa,Taylor County,1900003,Southwest Iowa nonmetropolitan area
19,175,Iowa,Union County,1900003,Southwest Iowa nonmetropolitan area
19,177,Iowa,Van Buren County,1900004,Southeast Iowa nonmetropolitan area
19,179,Iowa,Wapello County,1900004,Southeast Iowa nonmetropolitan area
19,181,Iowa,Warren County,19780,"Des Moines-West Des Moines, IA"
19,183,Iowa,"Washington
County",26980,"Iowa City, IA"
19,185,Iowa,Wayne County,1900003,Southwest Iowa nonmetropolitan area
19,187,Iowa,Webster County,1900002,Northwest Iowa nonmetropolitan area
19,189,Iowa,Winnebago County,1900002,Northwest Iowa nonmetropolitan area
19,191,Iowa,"Winneshiek
County",1900001,Northeast Iowa nonmetropolitan area
19,193,Iowa,"Woodbury
County",43580,"Sioux City, IA-NE-SD"
19,195,Iowa,Worth County,1900001,Northeast Iowa nonmetropolitan area
19,197,Iowa,Wright County,1900002,Northwest Iowa nonmetropolitan area
20,001,Kansas,Allen County,2000006,Kansas nonmetropolitan area
20,003,Kansas,Anderson County,2000006,Kansas nonmetropolitan area
20,005,Kansas,Atchison County,2000006,Kansas nonmetropolitan area
20,007,Kansas,Barber County,2000006,Kansas nonmetropolitan area
20,009,Kansas,Barton County,2000006,Kansas nonmetropolitan area
20,011,Kansas,Bourbon County,2000006,Kansas nonmetropolitan area
20,013,Kansas,Brown County,2000006,Kansas nonmetropolitan area
20,015,Kansas,Butler County,48620,"Wichita, KS"
20,017,Kansas,Chase County,2000006,Kansas nonmetropolitan area
20,019,Kansas,"Chautauqua
County",2000006,Kansas nonmetropolitan area
20,021,Kansas,"Cherokee
County",2000006,Kansas nonmetropolitan area
20,023,Kansas,Cheyenne County,2000006,Kansas nonmetropolitan area
20,025,Kansas,Clark County,2000006,Kansas nonmetropolitan area
20,027,Kansas,Clay County,2000006,Kansas nonmetropolitan area
20,029,Kansas,Cloud County,2000006,Kansas nonmetropolitan area
20,031,Kansas,Coffey County,2000006,Kansas nonmetropolitan area
20,033,Kansas,Comanche County,2000006,Kansas nonmetropolitan area
20,035,Kansas,Cowley County,2000006,Kansas nonmetropolitan area
20,037,Kansas,Crawford County,2000006,Kansas nonmetropolitan area
20,039,Kansas,Decatur County,2000006,Kansas nonmetropolitan area
20,041,Kansas,"Dickinson
County",2000006,Kansas nonmetropolitan area
20,043,Kansas,Doniphan County,41140,"St. Joseph, MO-KS"
20,045,Kansas,Douglas County,29940,"Lawrence, KS"
20,047,Kansas,Edwards County,2000006,Kansas nonmetropolitan area
20,049,Kansas,Elk County,2000006,Kansas nonmetropolitan area
20,051,Kansas,Ellis County,2000006,Kansas nonmetropolitan area
20,053,Kansas,Ellsworth County,2000006,Kansas nonmetropolitan area
20,055,Kansas,Finney County,2000006,Kansas nonmetropolitan area
20,057,Kansas,Ford County,2000006,Kansas nonmetropolitan area
20,059,Kansas,Franklin County,2000006,Kansas nonmetropolitan area
20,061,Kansas,Geary County,2000006,Kansas nonmetropolitan area
20,063,Kansas,Gove County,2000006,Kansas nonmetropolitan area
20,065,Kansas,Graham County,2000006,Kansas nonmetropolitan area
20,067,Kansas,Grant County,2000006,Kansas nonmetropolitan area
20,069,Kansas,Gray County,2000006,Kansas nonmetropolitan area
20,071,Kansas,Greeley County,2000006,Kansas nonmetropolitan area
20,073,Kansas,"Greenwood
County",2000006,Kansas nonmetropolitan area
20,075,Kansas,Hamilton County,2000006,Kansas nonmetropolitan area
20,077,Kansas,Harper County,2000006,Kansas nonmetropolitan area
20,079,Kansas,Harvey County,48620,"Wichita, KS"
20,081,Kansas,Haskell County,2000006,Kansas nonmetropolitan area
20,083,Kansas,"Hodgeman
County",2000006,Kansas nonmetropolitan area
20,085,Kansas,Jackson County,45820,"Topeka, KS"
20,087,Kansas,Jefferson County,45820,"Topeka, KS"
20,089,Kansas,Jewell County,2000006,Kansas nonmetropolitan area
20,091,Kansas,Johnson County,28140,"Kansas City, MO-KS"
20,093,Kansas,Kearny County,2000006,Kansas nonmetropolitan area
20,095,Kansas,Kingman County,48620,"Wichita, KS"
20,097,Kansas,Kiowa County,2000006,Kansas nonmetropolitan area
20,099,Kansas,Labette County,2000006,Kansas nonmetropolitan area
20,101,Kansas,Lane County,2000006,Kansas nonmetropolitan area
20,103,Kansas,Leavenworth County,28140,"Kansas City, MO-KS"
20,105,Kansas,Lincoln County,2000006,Kansas nonmetropolitan area
20,107,Kansas,Linn County,28140,"Kansas City, MO-KS"
20,109,Kansas,Logan County,2000006,Kansas nonmetropolitan area
20,111,Kansas,Lyon County,2000006,Kansas nonmetropolitan area
20,113,Kansas,"McPherson
County",2000006,Kansas nonmetropolitan area
20,115,Kansas,Marion County,2000006,Kansas nonmetropolitan area
20,117,Kansas,Marshall County,2000006,Kansas nonmetropolitan area
20,119,Kansas,Meade County,2000006,Kansas nonmetropolitan area
20,121,Kansas,Miami County,28140,"Kansas City, MO-KS"
20,123,Kansas,Mitchell County,2000006,Kansas nonmetropolitan area
20,125,Kansas,Montgomery County,2000006,Kansas nonmetropolitan area
20,127,Kansas,Morris County,2000006,Kansas nonmetropolitan area
20,129,Kansas,Morton County,2000006,Kansas nonmetropolitan area
20,131,Kansas,Nemaha County,2000006,Kansas nonmetropolitan area
20,133,Kansas,Neosho County,2000006,Kansas nonmetropolitan area
20,135,Kansas,Ness County,2000006,Kansas nonmetropolitan area
20,137,Kansas,Norton County,2000006,Kansas nonmetropolitan area
20,139,Kansas,Osage County,45820,"Topeka, KS"
20,141,Kansas,Osborne County,2000006,Kansas nonmetropolitan area
20,143,Kansas,Ottawa County,2000006,Kansas nonmetropolitan area
20,145,Kansas,Pawnee County,2000006,Kansas nonmetropolitan area
20,147,Kansas,Phillips County,2000006,Kansas nonmetropolitan area
20,149,Kansas,"Pottawatomie
County",31740,"Manhattan, KS"
20,151,Kansas,Pratt County,2000006,Kansas nonmetropolitan area
20,153,Kansas,Rawlins County,2000006,Kansas nonmetropolitan area
20,155,Kansas,Reno County,2000006,Kansas nonmetropolitan area
20,157,Kansas,Republic County,2000006,Kansas nonmetropolitan area
20,159,Kansas,Rice County,2000006,Kansas nonmetropolitan area
20,161,Kansas,Riley County,31740,"Manhattan, KS"
20,163,Kansas,Rooks County,2000006,Kansas nonmetropolitan area
20,165,Kansas,Rush County,2000006,Kansas nonmetropolitan area
20,167,Kansas,Russell County,2000006,Kansas nonmetropolitan area
20,169,Kansas,Saline County,2000006,Kansas nonmetropolitan area
20,171,Kansas,Scott County,2000006,Kansas nonmetropolitan area
20,173,Kansas,Sedgwick County,48620,"Wichita, KS"
20,175,Kansas,Seward County,2000006,Kansas nonmetropolitan area
20,177,Kansas,Shawnee County,45820,"Topeka, KS"
20,179,Kansas,Sheridan County,2000006,Kansas nonmetropolitan area
20,181,Kansas,Sherman County,2000006,Kansas nonmetropolitan area
20,183,Kansas,Smith County,2000006,Kansas nonmetropolitan area
20,185,Kansas,Stafford County,2000006,Kansas nonmetropolitan area
20,187,Kansas,Stanton County,2000006,Kansas nonmetropolitan area
20,189,Kansas,Stevens County,2000006,Kansas nonmetropolitan area
20,191,Kansas,Sumner County,48620,"Wichita, KS"
20,193,Kansas,Thomas County,2000006,Kansas nonmetropolitan area
20,195,Kansas,Trego County,2000006,Kansas nonmetropolitan area
20,197,Kansas,"Wabaunsee
County",45820,"Topeka, KS"
20,199,Kansas,Wallace County,2000006,Kansas nonmetropolitan area
20,201,Kansas,"Washington
County",2000006,Kansas nonmetropolitan area
20,203,Kansas,Wichita County,2000006,Kansas nonmetropolitan area
20,205,Kansas,Wilson County,2000006,Kansas nonmetropolitan area
20,207,Kansas,Woodson County,2000006,Kansas nonmetropolitan area
20,209,Kansas,"Wyandotte
County",28140,"Kansas City, MO-KS"
21,001,Kentucky,Adair County,2100002,"South Central Kentucky
nonmetropolitan area"
21,003,Kentucky,Allen County,14540,"Bowling Green, KY"
21,005,Kentucky,Anderson County,2100003,Central Kentucky nonmetropolitan area
21,007,Kentucky,Ballard County,2100001,West Kentucky nonmetropolitan area
21,009,Kentucky,Barren County,2100002,"South Central Kentucky
nonmetropolitan area"
21,011,Kentucky,Bath County,2100003,Central Kentucky nonmetropolitan area
21,013,Kentucky,Bell County,2100004,East Kentucky nonmetropolitan area
21,015,Kentucky,Boone County,17140,"Cincinnati, OH-KY-IN"
21,017,Kentucky,Bourbon County,30460,"Lexington-Fayette, KY"
21,019,Kentucky,Boyd County,26580,"Huntington-Ashland, WV-KY-OH"
21,021,Kentucky,Boyle County,2100003,Central Kentucky nonmetropolitan area
21,023,Kentucky,Bracken County,17140,"Cincinnati, OH-KY-IN"
21,025,Kentucky,Breathitt County,2100004,East Kentucky nonmetropolitan area
21,027,Kentucky,Breckinridge County,2100001,West Kentucky nonmetropolitan area
21,029,Kentucky,Bullitt County,31140,"Louisville/Jefferson County, KY-IN"
21,031,Kentucky,Butler County,14540,"Bowling Green, KY"
21,033,Kentucky,Caldwell County,2100001,West Kentucky nonmetropolitan area
21,035,Kentucky,Calloway County,2100001,West Kentucky nonmetropolitan area
21,037,Kentucky,Campbell County,17140,"Cincinnati, OH-KY-IN"
21,039,Kentucky,Carlisle County,2100001,West Kentucky nonmetropolitan area
21,041,Kentucky,Carroll County,2100003,Central Kentucky nonmetropolitan area
21,043,Kentucky,Carter County,2100004,East Kentucky nonmetropolitan area
21,045,Kentucky,Casey County,2100002,"South Central Kentucky
nonmetropolitan area"
21,047,Kentucky,Christian County,17300,"Clarksville, TN-KY"
21,049,Kentucky,Clark County,30460,"Lexington-Fayette, KY"
21,051,Kentucky,Clay County,2100004,East Kentucky nonmetropolitan area
21,053,Kentucky,Clinton County,2100002,South Central Kentucky nonmetropolitan area
21,055,Kentucky,"Crittenden
County",2100001,West Kentucky nonmetropolitan area
21,057,Kentucky,"Cumberland
County",2100002,"South Central Kentucky
nonmetropolitan area"
21,059,Kentucky,Daviess County,36980,"Owensboro, KY"
21,061,Kentucky,Edmonson County,14540,"Bowling Green, KY"
21,063,Kentucky,Elliott County,2100004,East Kentucky nonmetropolitan area
