state,st_abbr,countyname,pollutant,revoked_naaqs,area_name,split,yr2021,yr2022,yr2023,effec_rede,nonattain,class,part,population,fips_state,fips_cnty,pollorder,composid,exportdt
MISSOURI,MO,Franklin County,8-Hour Ozone (2015),,"St. Louis, MO-IL",FALSE,21,22,23,  -   -,Yes,Moderate,P,18108,29,071,e,Ozone_8-hr.2015.St_Louis,9/30/2023
MISSOURI,MO,Iron County,Lead (2008),,"Iron, Dent, and Reynolds Counties, MO",FALSE,21,22,23,  -   -,Yes,,P,253,29,093,A,Lead.2008.Iron,9/30/2023
MISSOURI,MO,Jefferson County,8-Hour Ozone (2015),,"St. Louis, MO-IL",FALSE,21,22,23,  -   -,Yes,Moderate,W,218733,29,099,e,Ozone_8-hr.2015.St_Louis,9/30/2023
MISSOURI,MO,Jefferson County,Lead (1978),,"Jefferson County (part); Herculaneum, MO",FALSE,21,22,23,  -   -,Yes,,P,2560,29,099,A,Lead.1992.Herculaneum,9/30/2023
MISSOURI,MO,Jefferson County,Lead (2008),,"Jefferson County, MO",FALSE,21,22,23,  -   -,Yes,,P,4814,29,099,A,Lead.2008.Herculaneum,9/30/2023
MISSOURI,MO,New Madrid County,Sulfur Dioxide (2010),,"New Madrid County, MO",FALSE,21,22,23,  -   -,Yes,,P,2,29,143,A,SO2.2010.New_Madrid_Co,9/30/2023
MISSOURI,MO,Reynolds County,Lead (2008),,"Iron, Dent, and Reynolds Counties, MO",FALSE,21,22,23,  -   -,Yes,,P,101,29,179,A,Lead.2008.Iron,9/30/2023
MISSOURI,MO,St. Charles County,8-Hour Ozone (2015),,"St. Louis, MO-IL",FALSE,21,22,23,  -   -,Yes,Moderate,W,360485,29,183,e,Ozone_8-hr.2015.St_Louis,9/30/2023
MISSOURI,MO,St. Louis County,8-Hour Ozone (2015),,"St. Louis, MO-IL",FALSE,21,22,23,  -   -,Yes,Moderate,W,998954,29,189,e,Ozone_8-hr.2015.St_Louis,9/30/2023
MISSOURI,MO,St. Louis city,8-Hour Ozone (2015),,"St. Louis, MO-IL",FALSE,21,22,23,  -   -,Yes,Moderate,W,319294,29,510,e,Ozone_8-hr.2015.St_Louis,9/30/2023
MONTANA,MT,Lake County,PM-10 (1987),,"Lake County; Polson, MT",FALSE,21,22,23,  -   -,Yes,Moderate,P,4099,30,047,B,PM-10.1990.Polson,9/30/2023
MONTANA,MT,Lake County,PM-10 (1987),,"Lake County; Ronan, MT",FALSE,21,22,23,  -   -,Yes,Moderate,P,2734,30,047,B,PM-10.1990.Ronan,9/30/2023
MONTANA,MT,Rosebud County,PM-10 (1987),,"Rosebud County; Lame Deer, MT",FALSE,21,22,23,  -   -,Yes,Moderate,P,527,30,087,B,PM-10.1990.Lame_Deer,9/30/2023
MONTANA,MT,Yellowstone County,Sulfur Dioxide (1971),,"Laurel Area (Yellowstone County), MT",FALSE,21,22,23,  -   -,Yes,Primary,P,6525,30,111,A,SO2.1978.Laurel,9/30/2023
NEVADA,NV,Clark County,8-Hour Ozone (2015),,"Las Vegas, NV",FALSE,21,22,23,  -   -,Yes,Moderate,P,1892250,32,003,e,Ozone_8-hr.2015.Las_Vegas,9/30/2023
NEW JERSEY,NJ,Atlantic County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,274549,34,001,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Atlantic County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,274549,34,001,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Bergen County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,905116,34,003,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Bergen County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,905116,34,003,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Burlington County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,448734,34,005,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Burlington County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,448734,34,005,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Camden County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,513657,34,007,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Camden County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,513657,34,007,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Cape May County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,97265,34,009,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Cape May County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,97265,34,009,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Cumberland County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,156898,34,011,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Cumberland County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,156898,34,011,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Essex County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,783969,34,013,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Essex County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,783969,34,013,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Gloucester County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,288288,34,015,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Gloucester County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,288288,34,015,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Hudson County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,634266,34,017,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Hudson County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,634266,34,017,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Hunterdon County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,128349,34,019,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Hunterdon County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,128349,34,019,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Mercer County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,366513,34,021,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Mercer County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,366513,34,021,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Middlesex County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,809858,34,023,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Middlesex County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,809858,34,023,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Monmouth County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,630380,34,025,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Monmouth County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,630380,34,025,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Morris County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,492276,34,027,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Morris County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,492276,34,027,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Ocean County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,576567,34,029,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Ocean County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,576567,34,029,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Passaic County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,501226,34,031,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Passaic County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,501226,34,031,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Salem County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,66083,34,033,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
NEW JERSEY,NJ,Salem County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,66083,34,033,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
NEW JERSEY,NJ,Somerset County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,323444,34,035,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Somerset County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,323444,34,035,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Sussex County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,149265,34,037,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Sussex County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,149265,34,037,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Union County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,536499,34,039,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Union County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,536499,34,039,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Warren County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,108692,34,041,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW JERSEY,NJ,Warren County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,108692,34,041,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW JERSEY,NJ,Warren County,Sulfur Dioxide (1971),,"Warren County, NJ",FALSE,21,22,23,  -   -,Yes,"Primary, Secondary",P,108696,34,041,B,SO2.1978.Warren_Co,9/30/2023
NEW MEXICO,NM,Dona Ana County,8-Hour Ozone (2015),,"El Paso-Las Cruces, TX-NM",FALSE,21,22,23,  -   -,Yes,Marginal,P,12675,35,013,f,Ozone_8-hr.2015.El_Paso,9/30/2023
NEW MEXICO,NM,Dona Ana County,PM-10 (1987),,"Dona Ana County; Anthony, NM",FALSE,21,22,23,  -   -,Yes,Moderate,P,3096,35,013,B,PM-10.1990.Anthony,9/30/2023
NEW YORK,NY,Bronx County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,1385108,36,005,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,Bronx County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,1385108,36,005,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW YORK,NY,Chautauqua County,8-Hour Ozone (2008),,"Jamestown, NY",FALSE,21,22,23,  -   -,Yes,Marginal,W,134905,36,013,f,Ozone_8-hr.2008.Jamestown,9/30/2023
NEW YORK,NY,Kings County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,2504700,36,047,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,Kings County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,2504700,36,047,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW YORK,NY,Nassau County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,1339532,36,059,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,Nassau County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,1339532,36,059,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW YORK,NY,New York County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,1585873,36,061,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,New York County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,1585873,36,061,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW YORK,NY,New York County,PM-10 (1987),,"New York County, NY",FALSE,21,22,23,  -   -,Yes,Moderate,W,1585873,36,061,B,PM-10.1990.New_York,9/30/2023
NEW YORK,NY,Queens County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,2230722,36,081,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,Queens County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,2230722,36,081,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW YORK,NY,Richmond County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,468730,36,085,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,Richmond County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,468730,36,085,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW YORK,NY,Rockland County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,311687,36,087,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,Rockland County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,311687,36,087,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW YORK,NY,St. Lawrence County,Sulfur Dioxide (2010),,"St. Lawrence County, NY",FALSE,21,22,23,  -   -,Yes,,P,11922,36,089,A,SO2.2010.St_Lawrence_Co,9/30/2023
NEW YORK,NY,Suffolk County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,1493350,36,103,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,Suffolk County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,1493350,36,103,e,Ozone_8-hr.2015.New_York,9/30/2023
NEW YORK,NY,Westchester County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Severe 15,W,949113,36,119,c,Ozone_8-hr.2008.New_York,9/30/2023
NEW YORK,NY,Westchester County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,21,22,23,  -   -,Yes,Moderate,W,949113,36,119,e,Ozone_8-hr.2015.New_York,9/30/2023
OHIO,OH,Cuyahoga County,8-Hour Ozone (2015),,"Cleveland, OH",FALSE,21,22,23,  -   -,Yes,Moderate,W,1280122,39,035,e,Ozone_8-hr.2015.Cleveland,9/30/2023
OHIO,OH,Geauga County,8-Hour Ozone (2015),,"Cleveland, OH",FALSE,21,22,23,  -   -,Yes,Moderate,W,93389,39,055,e,Ozone_8-hr.2015.Cleveland,9/30/2023
OHIO,OH,Lake County,8-Hour Ozone (2015),,"Cleveland, OH",FALSE,21,22,23,  -   -,Yes,Moderate,W,230041,39,085,e,Ozone_8-hr.2015.Cleveland,9/30/2023
OHIO,OH,Lorain County,8-Hour Ozone (2015),,"Cleveland, OH",FALSE,21,22,23,  -   -,Yes,Moderate,W,301356,39,093,e,Ozone_8-hr.2015.Cleveland,9/30/2023
OHIO,OH,Medina County,8-Hour Ozone (2015),,"Cleveland, OH",FALSE,21,22,23,  -   -,Yes,Moderate,W,172332,39,103,e,Ozone_8-hr.2015.Cleveland,9/30/2023
OHIO,OH,Morgan County,Sulfur Dioxide (2010),,"Muskingum River, OH",FALSE,21,22,23,  -   -,Yes,,P,743,39,115,A,SO2.2010.Muskingum_River,9/30/2023
OHIO,OH,Portage County,8-Hour Ozone (2015),,"Cleveland, OH",FALSE,21,22,23,  -   -,Yes,Moderate,W,161419,39,133,e,Ozone_8-hr.2015.Cleveland,9/30/2023
OHIO,OH,Stark County,Lead (2008),,"Canton-Stark County, OH",FALSE,,,23,  -   -,Yes,,P,6188,39,151,A,Lead.2008.Canton,9/30/2023
OHIO,OH,Summit County,8-Hour Ozone (2015),,"Cleveland, OH",FALSE,21,22,23,  -   -,Yes,Moderate,W,541781,39,153,e,Ozone_8-hr.2015.Cleveland,9/30/2023
OHIO,OH,Washington County,Sulfur Dioxide (2010),,"Muskingum River, OH",FALSE,21,22,23,  -   -,Yes,,P,3713,39,167,A,SO2.2010.Muskingum_River,9/30/2023
OREGON,OR,Klamath County,PM-2.5 (2006),,"Klamath Falls, OR",FALSE,21,22,23,  -   -,Yes,Moderate,P,46969,41,035,e,PM-2.5.2006.Klamath_Falls,9/30/2023
PENNSYLVANIA,PA,Allegheny County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,1223348,42,003,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PENNSYLVANIA,PA,Allegheny County,PM-2.5 (1997),,"Liberty-Clairton, PA",FALSE,21,22,23,  -   -,Yes,Moderate,P,20789,42,003,e,PM-2.5.1997.Liberty-Clairton,9/30/2023
PENNSYLVANIA,PA,Allegheny County,PM-2.5 (2006),,"Liberty-Clairton, PA",FALSE,21,22,23,  -   -,Yes,Moderate,P,20789,42,003,e,PM-2.5.2006.Liberty-Clairton,9/30/2023
PENNSYLVANIA,PA,Allegheny County,PM-2.5 (2012),,"Allegheny County, PA",FALSE,21,22,23,  -   -,Yes,Moderate,W,1223348,42,003,B,PM-2.5.2012.Allegheny_Co,9/30/2023
PENNSYLVANIA,PA,Allegheny County,Sulfur Dioxide (2010),,"Allegheny, PA",FALSE,21,22,23,  -   -,Yes,,P,126934,42,003,A,SO2.2010.Liberty-Clairton,9/30/2023
PENNSYLVANIA,PA,Armstrong County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,68941,42,005,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PENNSYLVANIA,PA,Armstrong County,Sulfur Dioxide (1971),,"Armstrong County: Madison, Mahoning, Boggs, Washington, Pine, PA",FALSE,21,22,23,  -   -,Yes,Primary,P,4516,42,005,A,SO2.1978.Armstrong_Co,9/30/2023
PENNSYLVANIA,PA,Armstrong County,Sulfur Dioxide (2010),,"Indiana, PA",FALSE,21,22,23,  -   -,Yes,,P,3898,42,005,A,SO2.2010.Indiana_Co,9/30/2023
PENNSYLVANIA,PA,Beaver County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,170539,42,007,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PENNSYLVANIA,PA,Beaver County,Lead (2008),,"Lower Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,,P,17654,42,007,A,Lead.2008.Lower_Beaver_Valley,9/30/2023
PENNSYLVANIA,PA,Beaver County,Sulfur Dioxide (2010),,"Beaver, PA",FALSE,21,22,23,  -   -,Yes,,P,14780,42,007,A,SO2.2010.Lower_Beaver_Valley,9/30/2023
PENNSYLVANIA,PA,Berks County,8-Hour Ozone (2008),,"Reading, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,411442,42,011,f,Ozone_8-hr.2008.Reading,9/30/2023
PENNSYLVANIA,PA,Berks County,Lead (2008),,"Lyons, PA",FALSE,21,22,23,  -   -,Yes,,P,19480,42,011,A,Lead.2008.Lyons,9/30/2023
PENNSYLVANIA,PA,Berks County,Lead (2008),,"North Reading, PA",FALSE,21,22,23,  -   -,Yes,,P,29334,42,011,A,Lead.2008.Reading,9/30/2023
PENNSYLVANIA,PA,Bucks County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,625249,42,017,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Bucks County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,625249,42,017,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Butler County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,183862,42,019,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PENNSYLVANIA,PA,Carbon County,8-Hour Ozone (2008),,"Allentown-Bethlehem-Easton, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,65249,42,025,f,Ozone_8-hr.2008.Allentown,9/30/2023
PENNSYLVANIA,PA,Chester County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,498886,42,029,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Chester County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,498886,42,029,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Delaware County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,558979,42,045,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Delaware County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,558979,42,045,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Fayette County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,136606,42,051,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PENNSYLVANIA,PA,Indiana County,Sulfur Dioxide (2010),,"Indiana, PA",FALSE,21,22,23,  -   -,Yes,,W,88880,42,063,A,SO2.2010.Indiana_Co,9/30/2023
PENNSYLVANIA,PA,Lancaster County,8-Hour Ozone (2008),,"Lancaster, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,519445,42,071,f,Ozone_8-hr.2008.Lancaster,9/30/2023
PENNSYLVANIA,PA,Lehigh County,8-Hour Ozone (2008),,"Allentown-Bethlehem-Easton, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,349497,42,077,f,Ozone_8-hr.2008.Allentown,9/30/2023
PENNSYLVANIA,PA,Montgomery County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,799874,42,091,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Montgomery County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,799874,42,091,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Northampton County,8-Hour Ozone (2008),,"Allentown-Bethlehem-Easton, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,297735,42,095,f,Ozone_8-hr.2008.Allentown,9/30/2023
